Region,Country,City,Month,Day,Year,AvgTemp (C)
Asia,India,Delhi,12,31,2002,10.72
Asia,India,Delhi,1,1,2003,11.89
Asia,India,Delhi,1,2,2003,10.89
Asia,India,Delhi,1,3,2003,11.28
Asia,India,Delhi,1,4,2003,10.28
Asia,India,Delhi,1,5,2003,9.83
Asia,India,Delhi,1,6,2003,9.61
Asia,India,Delhi,1,7,2003,8.94
Asia,India,Delhi,1,8,2003,8.67
Asia,India,Delhi,1,9,2003,8.28
Asia,India,Delhi,1,10,2003,8.22
Asia,India,Delhi,1,11,2003,8
Asia,India,Delhi,1,12,2003,9.22
Asia,India,Delhi,1,13,2003,10.44
Asia,India,Delhi,1,14,2003,9.28
Asia,India,Delhi,1,15,2003,8.94
Asia,India,Delhi,1,16,2003,9.67
Asia,India,Delhi,1,17,2003,10.56
Asia,India,Delhi,1,18,2003,9.06
Asia,India,Delhi,1,19,2003,9.5
Asia,India,Delhi,1,20,2003,7.67
Asia,India,Delhi,1,21,2003,9.67
Asia,India,Delhi,1,22,2003,12.06
Asia,India,Delhi,1,23,2003,13.94
Asia,India,Delhi,1,24,2003,14.17
Asia,India,Delhi,1,25,2003,13.44
Asia,India,Delhi,1,26,2003,15.39
Asia,India,Delhi,1,27,2003,17.06
Asia,India,Delhi,1,28,2003,15.44
Asia,India,Delhi,1,29,2003,16.61
Asia,India,Delhi,1,30,2003,16.06
Asia,India,Delhi,1,31,2003,13.56
Asia,India,Delhi,2,1,2003,14.56
Asia,India,Delhi,2,2,2003,13.67
Asia,India,Delhi,2,3,2003,13.67
Asia,India,Delhi,2,4,2003,14.11
Asia,India,Delhi,2,5,2003,14.72
Asia,India,Delhi,2,6,2003,14.56
Asia,India,Delhi,2,7,2003,16.72
Asia,India,Delhi,2,8,2003,16.39
Asia,India,Delhi,2,9,2003,15.11
Asia,India,Delhi,2,10,2003,13.94
Asia,India,Delhi,2,11,2003,13.56
Asia,India,Delhi,2,12,2003,14.89
Asia,India,Delhi,2,13,2003,16.11
Asia,India,Delhi,2,14,2003,16.83
Asia,India,Delhi,2,15,2003,18
Asia,India,Delhi,2,16,2003,20.06
Asia,India,Delhi,2,17,2003,18.78
Asia,India,Delhi,2,18,2003,17.33
Asia,India,Delhi,2,19,2003,15.94
Asia,India,Delhi,2,20,2003,15.22
Asia,India,Delhi,2,21,2003,17.28
Asia,India,Delhi,2,22,2003,17
Asia,India,Delhi,2,23,2003,18.89
Asia,India,Delhi,2,24,2003,19.67
Asia,India,Delhi,2,25,2003,20.22
Asia,India,Delhi,2,26,2003,21
Asia,India,Delhi,2,27,2003,21.72
Asia,India,Delhi,2,28,2003,20.78
Asia,India,Delhi,3,1,2003,21.56
Asia,India,Delhi,3,2,2003,22.72
Asia,India,Delhi,3,3,2003,18.89
Asia,India,Delhi,3,4,2003,14.72
Asia,India,Delhi,3,5,2003,15.94
Asia,India,Delhi,3,6,2003,17.5
Asia,India,Delhi,3,7,2003,18.11
Asia,India,Delhi,3,8,2003,18.72
Asia,India,Delhi,3,9,2003,20.5
Asia,India,Delhi,3,10,2003,22
Asia,India,Delhi,3,11,2003,19.89
Asia,India,Delhi,3,12,2003,20.78
Asia,India,Delhi,3,13,2003,20.22
Asia,India,Delhi,3,14,2003,20.72
Asia,India,Delhi,3,15,2003,20.17
Asia,India,Delhi,3,16,2003,23.5
Asia,India,Delhi,3,17,2003,23.94
Asia,India,Delhi,3,18,2003,23.28
Asia,India,Delhi,3,19,2003,23.61
Asia,India,Delhi,3,20,2003,24.17
Asia,India,Delhi,3,21,2003,24.06
Asia,India,Delhi,3,22,2003,25.78
Asia,India,Delhi,3,23,2003,26
Asia,India,Delhi,3,24,2003,25.11
Asia,India,Delhi,3,25,2003,25.17
Asia,India,Delhi,3,26,2003,25.22
Asia,India,Delhi,3,27,2003,24.78
Asia,India,Delhi,3,28,2003,26.56
Asia,India,Delhi,3,29,2003,26.89
Asia,India,Delhi,3,30,2003,25.83
Asia,India,Delhi,3,31,2003,25.83
Asia,India,Delhi,4,1,2003,26.5
Asia,India,Delhi,4,2,2003,26.78
Asia,India,Delhi,4,3,2003,28.5
Asia,India,Delhi,4,4,2003,27.44
Asia,India,Delhi,4,5,2003,27.06
Asia,India,Delhi,4,6,2003,26
Asia,India,Delhi,4,7,2003,27.17
Asia,India,Delhi,4,8,2003,25.89
Asia,India,Delhi,4,9,2003,28.28
Asia,India,Delhi,4,10,2003,30.67
Asia,India,Delhi,4,11,2003,31.28
Asia,India,Delhi,4,12,2003,33.89
Asia,India,Delhi,4,13,2003,32.78
Asia,India,Delhi,4,14,2003,32.06
Asia,India,Delhi,4,15,2003,31.94
Asia,India,Delhi,4,16,2003,30.83
Asia,India,Delhi,4,17,2003,30.28
Asia,India,Delhi,4,18,2003,31.28
Asia,India,Delhi,4,19,2003,31
Asia,India,Delhi,4,20,2003,29.33
Asia,India,Delhi,4,21,2003,29.83
Asia,India,Delhi,4,22,2003,30.06
Asia,India,Delhi,4,23,2003,30.5
Asia,India,Delhi,4,24,2003,31.83
Asia,India,Delhi,4,25,2003,32.11
Asia,India,Delhi,4,26,2003,33.44
Asia,India,Delhi,4,27,2003,28.44
Asia,India,Delhi,4,28,2003,28.28
Asia,India,Delhi,4,29,2003,29.56
Asia,India,Delhi,4,30,2003,32.22
Asia,India,Delhi,5,1,2003,33.06
Asia,India,Delhi,5,2,2003,34.5
Asia,India,Delhi,5,3,2003,33
Asia,India,Delhi,5,4,2003,27.94
Asia,India,Delhi,5,5,2003,28.78
Asia,India,Delhi,5,6,2003,29.56
Asia,India,Delhi,5,7,2003,28.78
Asia,India,Delhi,5,8,2003,29.39
Asia,India,Delhi,5,9,2003,30.94
Asia,India,Delhi,5,10,2003,31.06
Asia,India,Delhi,5,11,2003,32.89
Asia,India,Delhi,5,12,2003,33.78
Asia,India,Delhi,5,13,2003,30.61
Asia,India,Delhi,5,14,2003,32.28
Asia,India,Delhi,5,15,2003,34.17
Asia,India,Delhi,5,16,2003,31.78
Asia,India,Delhi,5,17,2003,33.22
Asia,India,Delhi,5,18,2003,32.67
Asia,India,Delhi,5,19,2003,35.06
Asia,India,Delhi,5,20,2003,35.94
Asia,India,Delhi,5,21,2003,37.39
Asia,India,Delhi,5,22,2003,33.5
Asia,India,Delhi,5,23,2003,27.78
Asia,India,Delhi,5,24,2003,30.17
Asia,India,Delhi,5,25,2003,31.33
Asia,India,Delhi,5,26,2003,32.22
Asia,India,Delhi,5,27,2003,34.56
Asia,India,Delhi,5,28,2003,36.06
Asia,India,Delhi,5,29,2003,35.89
Asia,India,Delhi,5,30,2003,34.5
Asia,India,Delhi,5,31,2003,36.28
Asia,India,Delhi,6,1,2003,35.67
Asia,India,Delhi,6,2,2003,35.33
Asia,India,Delhi,6,3,2003,38.11
Asia,India,Delhi,6,4,2003,38.56
Asia,India,Delhi,6,5,2003,36.83
Asia,India,Delhi,6,6,2003,37.78
Asia,India,Delhi,6,7,2003,36.56
Asia,India,Delhi,6,8,2003,33.22
Asia,India,Delhi,6,9,2003,35.67
Asia,India,Delhi,6,10,2003,37.33
Asia,India,Delhi,6,11,2003,37.28
Asia,India,Delhi,6,12,2003,37.28
Asia,India,Delhi,6,13,2003,35.94
Asia,India,Delhi,6,14,2003,35.61
Asia,India,Delhi,6,15,2003,35.56
Asia,India,Delhi,6,16,2003,35.28
Asia,India,Delhi,6,17,2003,33.67
Asia,India,Delhi,6,18,2003,29.61
Asia,India,Delhi,6,19,2003,29.94
Asia,India,Delhi,6,20,2003,28.06
Asia,India,Delhi,6,21,2003,30.11
Asia,India,Delhi,6,22,2003,32.5
Asia,India,Delhi,6,23,2003,30.28
Asia,India,Delhi,6,24,2003,30.89
Asia,India,Delhi,6,25,2003,31.28
Asia,India,Delhi,6,26,2003,33.22
Asia,India,Delhi,6,27,2003,31.28
Asia,India,Delhi,6,28,2003,32.22
Asia,India,Delhi,6,29,2003,31.56
Asia,India,Delhi,6,30,2003,32.56
Asia,India,Delhi,7,1,2003,31.83
Asia,India,Delhi,7,2,2003,33.72
Asia,India,Delhi,7,3,2003,34.22
Asia,India,Delhi,7,4,2003,33.83
Asia,India,Delhi,7,5,2003,28.28
Asia,India,Delhi,7,6,2003,27.67
Asia,India,Delhi,7,7,2003,30.56
Asia,India,Delhi,7,8,2003,30.78
Asia,India,Delhi,7,9,2003,28.56
Asia,India,Delhi,7,10,2003,26
Asia,India,Delhi,7,11,2003,25.5
Asia,India,Delhi,7,12,2003,26.5
Asia,India,Delhi,7,13,2003,28.5
Asia,India,Delhi,7,14,2003,30.61
Asia,India,Delhi,7,15,2003,29.44
Asia,India,Delhi,7,16,2003,30.72
Asia,India,Delhi,7,17,2003,29.28
Asia,India,Delhi,7,18,2003,27.28
Asia,India,Delhi,7,19,2003,30.78
Asia,India,Delhi,7,20,2003,30.83
Asia,India,Delhi,7,21,2003,26.78
Asia,India,Delhi,7,22,2003,28.83
Asia,India,Delhi,7,23,2003,31.22
Asia,India,Delhi,7,24,2003,31.61
Asia,India,Delhi,7,25,2003,32.56
Asia,India,Delhi,7,26,2003,31.22
Asia,India,Delhi,7,27,2003,30.83
Asia,India,Delhi,7,28,2003,29.22
Asia,India,Delhi,7,29,2003,28.78
Asia,India,Delhi,7,30,2003,27.22
Asia,India,Delhi,7,31,2003,28.89
Asia,India,Delhi,8,1,2003,27.22
Asia,India,Delhi,8,2,2003,27
Asia,India,Delhi,8,3,2003,26.61
Asia,India,Delhi,8,4,2003,28.5
Asia,India,Delhi,8,5,2003,30.28
Asia,India,Delhi,8,6,2003,29.83
Asia,India,Delhi,8,7,2003,31.33
Asia,India,Delhi,8,8,2003,30.39
Asia,India,Delhi,8,9,2003,30.06
Asia,India,Delhi,8,10,2003,29.33
Asia,India,Delhi,8,11,2003,29.72
Asia,India,Delhi,8,12,2003,30.72
Asia,India,Delhi,8,13,2003,28.83
Asia,India,Delhi,8,14,2003,28.78
Asia,India,Delhi,8,15,2003,27.06
Asia,India,Delhi,8,16,2003,28.33
Asia,India,Delhi,8,17,2003,30.67
Asia,India,Delhi,8,18,2003,30.61
Asia,India,Delhi,8,19,2003,30.06
Asia,India,Delhi,8,20,2003,31.28
Asia,India,Delhi,8,21,2003,30.11
Asia,India,Delhi,8,22,2003,31.5
Asia,India,Delhi,8,23,2003,29.5
Asia,India,Delhi,8,24,2003,30.89
Asia,India,Delhi,8,25,2003,30
Asia,India,Delhi,8,26,2003,30.11
Asia,India,Delhi,8,27,2003,30.33
Asia,India,Delhi,8,28,2003,30.5
Asia,India,Delhi,8,29,2003,29.39
Asia,India,Delhi,8,30,2003,30.39
Asia,India,Delhi,8,31,2003,29.33
Asia,India,Delhi,9,1,2003,29.83
Asia,India,Delhi,9,2,2003,29.39
Asia,India,Delhi,9,3,2003,29.44
Asia,India,Delhi,9,4,2003,27.56
Asia,India,Delhi,9,5,2003,28.56
Asia,India,Delhi,9,6,2003,28.5
Asia,India,Delhi,9,7,2003,25.5
Asia,India,Delhi,9,8,2003,28.56
Asia,India,Delhi,9,9,2003,29.72
Asia,India,Delhi,9,10,2003,28.28
Asia,India,Delhi,9,11,2003,26
Asia,India,Delhi,9,12,2003,26.56
Asia,India,Delhi,9,13,2003,28.78
Asia,India,Delhi,9,14,2003,27.44
Asia,India,Delhi,9,15,2003,26.89
Asia,India,Delhi,9,16,2003,27.11
Asia,India,Delhi,9,17,2003,28
Asia,India,Delhi,9,18,2003,28.17
Asia,India,Delhi,9,19,2003,31.11
Asia,India,Delhi,9,20,2003,31.39
Asia,India,Delhi,9,21,2003,31.5
Asia,India,Delhi,9,22,2003,29.89
Asia,India,Delhi,9,23,2003,28.5
Asia,India,Delhi,9,24,2003,28.17
Asia,India,Delhi,9,25,2003,26.28
Asia,India,Delhi,9,26,2003,27.39
Asia,India,Delhi,9,27,2003,28.06
Asia,India,Delhi,9,28,2003,28.22
Asia,India,Delhi,9,29,2003,27.33
Asia,India,Delhi,9,30,2003,27.22
Asia,India,Delhi,10,1,2003,26.5
Asia,India,Delhi,10,2,2003,25.94
Asia,India,Delhi,10,3,2003,26.11
Asia,India,Delhi,10,4,2003,26.56
Asia,India,Delhi,10,5,2003,26.06
Asia,India,Delhi,10,6,2003,27.5
Asia,India,Delhi,10,7,2003,26.72
Asia,India,Delhi,10,8,2003,27.28
Asia,India,Delhi,10,9,2003,27.22
Asia,India,Delhi,10,10,2003,25.78
Asia,India,Delhi,10,11,2003,25.22
Asia,India,Delhi,10,12,2003,24.61
Asia,India,Delhi,10,13,2003,25.11
Asia,India,Delhi,10,14,2003,25.5
Asia,India,Delhi,10,15,2003,24.72
Asia,India,Delhi,10,16,2003,25
Asia,India,Delhi,10,17,2003,25.56
Asia,India,Delhi,10,18,2003,24.06
Asia,India,Delhi,10,19,2003,23.28
Asia,India,Delhi,10,20,2003,24.17
Asia,India,Delhi,10,21,2003,24.33
Asia,India,Delhi,10,22,2003,24.56
Asia,India,Delhi,10,23,2003,24.28
Asia,India,Delhi,10,24,2003,23.67
Asia,India,Delhi,10,25,2003,22.78
Asia,India,Delhi,10,26,2003,23.22
Asia,India,Delhi,10,27,2003,22.5
Asia,India,Delhi,10,28,2003,22.83
Asia,India,Delhi,10,29,2003,23.89
Asia,India,Delhi,10,30,2003,22.94
Asia,India,Delhi,10,31,2003,22.22
Asia,India,Delhi,11,1,2003,21
Asia,India,Delhi,11,2,2003,21.67
Asia,India,Delhi,11,3,2003,20.06
Asia,India,Delhi,11,4,2003,22.39
Asia,India,Delhi,11,5,2003,23.33
Asia,India,Delhi,11,6,2003,22.61
Asia,India,Delhi,11,7,2003,22.89
Asia,India,Delhi,11,8,2003,22
Asia,India,Delhi,11,9,2003,22.33
Asia,India,Delhi,11,10,2003,20.22
Asia,India,Delhi,11,11,2003,19.06
Asia,India,Delhi,11,12,2003,18.44
Asia,India,Delhi,11,13,2003,18.11
Asia,India,Delhi,11,14,2003,17.61
Asia,India,Delhi,11,15,2003,19.61
Asia,India,Delhi,11,16,2003,20
Asia,India,Delhi,11,17,2003,21
Asia,India,Delhi,11,18,2003,19.83
Asia,India,Delhi,11,19,2003,17.33
Asia,India,Delhi,11,20,2003,16.78
Asia,India,Delhi,11,21,2003,14.72
Asia,India,Delhi,11,22,2003,16.33
Asia,India,Delhi,11,23,2003,15.83
Asia,India,Delhi,11,24,2003,15.61
Asia,India,Delhi,11,25,2003,15.28
Asia,India,Delhi,11,26,2003,15.22
Asia,India,Delhi,11,27,2003,15.33
Asia,India,Delhi,11,28,2003,13.06
Asia,India,Delhi,11,29,2003,14.06
Asia,India,Delhi,11,30,2003,13.61
Asia,India,Delhi,12,1,2003,14.72
Asia,India,Delhi,12,2,2003,13.44
Asia,India,Delhi,12,3,2003,14.22
Asia,India,Delhi,12,4,2003,15.44
Asia,India,Delhi,12,5,2003,15.78
Asia,India,Delhi,12,6,2003,16.89
Asia,India,Delhi,12,7,2003,17.33
Asia,India,Delhi,12,8,2003,17.17
Asia,India,Delhi,12,9,2003,19.72
Asia,India,Delhi,12,10,2003,18.5
Asia,India,Delhi,12,11,2003,17.78
Asia,India,Delhi,12,12,2003,18.89
Asia,India,Delhi,12,13,2003,18.11
Asia,India,Delhi,12,14,2003,18.17
Asia,India,Delhi,12,15,2003,19.28
Asia,India,Delhi,12,16,2003,16.56
Asia,India,Delhi,12,17,2003,14.28
Asia,India,Delhi,12,18,2003,12.11
Asia,India,Delhi,12,19,2003,12.89
Asia,India,Delhi,12,20,2003,12.5
Asia,India,Delhi,12,21,2003,13.11
Asia,India,Delhi,12,22,2003,12.67
Asia,India,Delhi,12,23,2003,11.56
Asia,India,Delhi,12,24,2003,10.11
Asia,India,Delhi,12,25,2003,11.28
Asia,India,Delhi,12,26,2003,11.33
Asia,India,Delhi,12,27,2003,11.17
Asia,India,Delhi,12,28,2003,9.56
Asia,India,Delhi,12,29,2003,11.28
Asia,India,Delhi,12,30,2003,9.67
Asia,India,Delhi,12,31,2003,10.17
Asia,India,Delhi,1,1,2004,9.83
Asia,India,Delhi,1,2,2004,10.17
Asia,India,Delhi,1,3,2004,9.56
Asia,India,Delhi,1,4,2004,8.61
Asia,India,Delhi,1,5,2004,9
Asia,India,Delhi,1,6,2004,8.89
Asia,India,Delhi,1,7,2004,12.22
Asia,India,Delhi,1,8,2004,12.72
Asia,India,Delhi,1,9,2004,14.44
Asia,India,Delhi,1,10,2004,14.22
Asia,India,Delhi,1,11,2004,14.33
Asia,India,Delhi,1,12,2004,15.78
Asia,India,Delhi,1,13,2004,14.56
Asia,India,Delhi,1,14,2004,14.72
Asia,India,Delhi,1,15,2004,15.72
Asia,India,Delhi,1,16,2004,14.89
Asia,India,Delhi,1,17,2004,15.17
Asia,India,Delhi,1,18,2004,14.83
Asia,India,Delhi,1,19,2004,13.17
Asia,India,Delhi,1,20,2004,14.44
Asia,India,Delhi,1,21,2004,13.5
Asia,India,Delhi,1,22,2004,15.61
Asia,India,Delhi,1,23,2004,14.67
Asia,India,Delhi,1,24,2004,12.17
Asia,India,Delhi,1,25,2004,12.5
Asia,India,Delhi,1,26,2004,11.56
Asia,India,Delhi,1,27,2004,12.78
Asia,India,Delhi,1,28,2004,12.44
Asia,India,Delhi,1,29,2004,13
Asia,India,Delhi,1,30,2004,12.72
Asia,India,Delhi,1,31,2004,12.56
Asia,India,Delhi,2,1,2004,10.89
Asia,India,Delhi,2,2,2004,12.5
Asia,India,Delhi,2,3,2004,13.44
Asia,India,Delhi,2,4,2004,13.33
Asia,India,Delhi,2,5,2004,13.22
Asia,India,Delhi,2,6,2004,14.56
Asia,India,Delhi,2,7,2004,14.06
Asia,India,Delhi,2,8,2004,15.28
Asia,India,Delhi,2,9,2004,18.28
Asia,India,Delhi,2,10,2004,17.89
Asia,India,Delhi,2,11,2004,16.67
Asia,India,Delhi,2,12,2004,16.22
Asia,India,Delhi,2,13,2004,16.22
Asia,India,Delhi,2,14,2004,17
Asia,India,Delhi,2,15,2004,17.06
Asia,India,Delhi,2,16,2004,18.06
Asia,India,Delhi,2,17,2004,19.94
Asia,India,Delhi,2,18,2004,20.17
Asia,India,Delhi,2,19,2004,19.94
Asia,India,Delhi,2,20,2004,19.22
Asia,India,Delhi,2,21,2004,19.11
Asia,India,Delhi,2,22,2004,20.83
Asia,India,Delhi,2,23,2004,19.67
Asia,India,Delhi,2,24,2004,20.22
Asia,India,Delhi,2,25,2004,20.17
Asia,India,Delhi,2,26,2004,21.78
Asia,India,Delhi,2,27,2004,23.33
Asia,India,Delhi,2,28,2004,24
Asia,India,Delhi,2,29,2004,22
Asia,India,Delhi,3,1,2004,21.06
Asia,India,Delhi,3,2,2004,21.17
Asia,India,Delhi,3,3,2004,20
Asia,India,Delhi,3,4,2004,20.83
Asia,India,Delhi,3,5,2004,21.44
Asia,India,Delhi,3,6,2004,22.33
Asia,India,Delhi,3,7,2004,22.61
Asia,India,Delhi,3,8,2004,23.11
Asia,India,Delhi,3,9,2004,23.28
Asia,India,Delhi,3,10,2004,23.61
Asia,India,Delhi,3,11,2004,23.5
Asia,India,Delhi,3,12,2004,23.78
Asia,India,Delhi,3,13,2004,24.83
Asia,India,Delhi,3,14,2004,25.5
Asia,India,Delhi,3,15,2004,24.72
Asia,India,Delhi,3,16,2004,28
Asia,India,Delhi,3,17,2004,27.78
Asia,India,Delhi,3,18,2004,27.67
Asia,India,Delhi,3,19,2004,28.78
Asia,India,Delhi,3,20,2004,27.83
Asia,India,Delhi,3,21,2004,28.78
Asia,India,Delhi,3,22,2004,29.72
Asia,India,Delhi,3,23,2004,29.28
Asia,India,Delhi,3,24,2004,25.44
Asia,India,Delhi,3,25,2004,27.39
Asia,India,Delhi,3,26,2004,26.28
Asia,India,Delhi,3,27,2004,26.17
Asia,India,Delhi,3,28,2004,26.06
Asia,India,Delhi,3,29,2004,26.28
Asia,India,Delhi,3,30,2004,27.5
Asia,India,Delhi,3,31,2004,27
Asia,India,Delhi,4,1,2004,27.78
Asia,India,Delhi,4,2,2004,28.22
Asia,India,Delhi,4,3,2004,29
Asia,India,Delhi,4,4,2004,31.22
Asia,India,Delhi,4,5,2004,30.22
Asia,India,Delhi,4,6,2004,29.83
Asia,India,Delhi,4,7,2004,31
Asia,India,Delhi,4,8,2004,29.89
Asia,India,Delhi,4,9,2004,29.5
Asia,India,Delhi,4,10,2004,31.17
Asia,India,Delhi,4,11,2004,30.67
Asia,India,Delhi,4,12,2004,30.72
Asia,India,Delhi,4,13,2004,32.33
Asia,India,Delhi,4,14,2004,33.56
Asia,India,Delhi,4,15,2004,30.28
Asia,India,Delhi,4,16,2004,32.39
Asia,India,Delhi,4,17,2004,34.28
Asia,India,Delhi,4,18,2004,31.72
Asia,India,Delhi,4,19,2004,33.61
Asia,India,Delhi,4,20,2004,32.61
Asia,India,Delhi,4,21,2004,32.83
Asia,India,Delhi,4,22,2004,29.06
Asia,India,Delhi,4,23,2004,28.72
Asia,India,Delhi,4,24,2004,25.11
Asia,India,Delhi,4,25,2004,25.94
Asia,India,Delhi,4,26,2004,29
Asia,India,Delhi,4,27,2004,31
Asia,India,Delhi,4,28,2004,31.22
Asia,India,Delhi,4,29,2004,29.28
Asia,India,Delhi,4,30,2004,21.44
Asia,India,Delhi,5,1,2004,24.78
Asia,India,Delhi,5,2,2004,26.17
Asia,India,Delhi,5,3,2004,26.5
Asia,India,Delhi,5,4,2004,28.94
Asia,India,Delhi,5,5,2004,28.44
Asia,India,Delhi,5,6,2004,28.39
Asia,India,Delhi,5,7,2004,31.28
Asia,India,Delhi,5,8,2004,32.22
Asia,India,Delhi,5,9,2004,34.22
Asia,India,Delhi,5,10,2004,33.28
Asia,India,Delhi,5,11,2004,34.83
Asia,India,Delhi,5,12,2004,33.5
Asia,India,Delhi,5,13,2004,34.78
Asia,India,Delhi,5,14,2004,36.22
Asia,India,Delhi,5,15,2004,36.39
Asia,India,Delhi,5,16,2004,36.17
Asia,India,Delhi,5,17,2004,37.56
Asia,India,Delhi,5,18,2004,36.61
Asia,India,Delhi,5,19,2004,37.78
Asia,India,Delhi,5,20,2004,38.5
Asia,India,Delhi,5,21,2004,36.89
Asia,India,Delhi,5,22,2004,36.28
Asia,India,Delhi,5,23,2004,32.67
Asia,India,Delhi,5,24,2004,31.22
Asia,India,Delhi,5,25,2004,29.06
Asia,India,Delhi,5,26,2004,30.17
Asia,India,Delhi,5,27,2004,26.61
Asia,India,Delhi,5,28,2004,29.94
Asia,India,Delhi,5,29,2004,31.94
Asia,India,Delhi,5,30,2004,33.89
Asia,India,Delhi,5,31,2004,35.83
Asia,India,Delhi,6,1,2004,34.67
Asia,India,Delhi,6,2,2004,33.17
Asia,India,Delhi,6,3,2004,34.94
Asia,India,Delhi,6,4,2004,35.72
Asia,India,Delhi,6,5,2004,32.44
Asia,India,Delhi,6,6,2004,29.94
Asia,India,Delhi,6,7,2004,31.72
Asia,India,Delhi,6,8,2004,28.61
Asia,India,Delhi,6,9,2004,26.78
Asia,India,Delhi,6,10,2004,31.39
Asia,India,Delhi,6,11,2004,32.78
Asia,India,Delhi,6,12,2004,33.72
Asia,India,Delhi,6,13,2004,33.72
Asia,India,Delhi,6,14,2004,33.67
Asia,India,Delhi,6,15,2004,33.78
Asia,India,Delhi,6,16,2004,33.28
Asia,India,Delhi,6,17,2004,32.83
Asia,India,Delhi,6,18,2004,31.33
Asia,India,Delhi,6,19,2004,28.61
Asia,India,Delhi,6,20,2004,30.83
Asia,India,Delhi,6,21,2004,31.33
Asia,India,Delhi,6,22,2004,29.44
Asia,India,Delhi,6,23,2004,32.61
Asia,India,Delhi,6,24,2004,31
Asia,India,Delhi,6,25,2004,27.78
Asia,India,Delhi,6,26,2004,30.56
Asia,India,Delhi,6,27,2004,30.28
Asia,India,Delhi,6,28,2004,32.5
Asia,India,Delhi,6,29,2004,33.61
Asia,India,Delhi,6,30,2004,35.28
Asia,India,Delhi,7,1,2004,35.67
Asia,India,Delhi,7,2,2004,33.39
Asia,India,Delhi,7,3,2004,33.67
Asia,India,Delhi,7,4,2004,32.83
Asia,India,Delhi,7,5,2004,29.72
Asia,India,Delhi,7,6,2004,31.17
Asia,India,Delhi,7,7,2004,32.17
Asia,India,Delhi,7,8,2004,32.78
Asia,India,Delhi,7,9,2004,32.94
Asia,India,Delhi,7,10,2004,34.56
Asia,India,Delhi,7,11,2004,32.61
Asia,India,Delhi,7,12,2004,33.72
Asia,India,Delhi,7,13,2004,34.28
Asia,India,Delhi,7,14,2004,34.06
Asia,India,Delhi,7,15,2004,32.94
Asia,India,Delhi,7,16,2004,32.28
Asia,India,Delhi,7,17,2004,30.72
Asia,India,Delhi,7,18,2004,33.33
Asia,India,Delhi,7,19,2004,33.11
Asia,India,Delhi,7,20,2004,33.94
Asia,India,Delhi,7,21,2004,33.56
Asia,India,Delhi,7,22,2004,34.56
Asia,India,Delhi,7,23,2004,33.28
Asia,India,Delhi,7,24,2004,33
Asia,India,Delhi,7,25,2004,32.78
Asia,India,Delhi,7,26,2004,30.44
Asia,India,Delhi,7,27,2004,31.06
Asia,India,Delhi,7,28,2004,31.17
Asia,India,Delhi,7,29,2004,30.5
Asia,India,Delhi,7,30,2004,32.22
Asia,India,Delhi,7,31,2004,32.11
Asia,India,Delhi,8,1,2004,31.28
Asia,India,Delhi,8,2,2004,27.61
Asia,India,Delhi,8,3,2004,28
Asia,India,Delhi,8,4,2004,31.44
Asia,India,Delhi,8,5,2004,31.89
Asia,India,Delhi,8,6,2004,30.67
Asia,India,Delhi,8,7,2004,32
Asia,India,Delhi,8,8,2004,29.94
Asia,India,Delhi,8,9,2004,28.17
Asia,India,Delhi,8,10,2004,28.33
Asia,India,Delhi,8,11,2004,29
Asia,India,Delhi,8,12,2004,29.11
Asia,India,Delhi,8,13,2004,29
Asia,India,Delhi,8,14,2004,30
Asia,India,Delhi,8,15,2004,31.06
Asia,India,Delhi,8,16,2004,29.94
Asia,India,Delhi,8,17,2004,28.72
Asia,India,Delhi,8,18,2004,28.17
Asia,India,Delhi,8,19,2004,29.5
Asia,India,Delhi,8,20,2004,30.17
Asia,India,Delhi,8,21,2004,29.11
Asia,India,Delhi,8,22,2004,27.89
Asia,India,Delhi,8,23,2004,26.61
Asia,India,Delhi,8,24,2004,26.44
Asia,India,Delhi,8,25,2004,25.83
Asia,India,Delhi,8,26,2004,28.94
Asia,India,Delhi,8,27,2004,30.56
Asia,India,Delhi,8,28,2004,30.61
Asia,India,Delhi,8,29,2004,31.11
Asia,India,Delhi,8,30,2004,30.94
Asia,India,Delhi,8,31,2004,31.28
Asia,India,Delhi,9,1,2004,30.44
Asia,India,Delhi,9,2,2004,30.56
Asia,India,Delhi,9,3,2004,30.94
Asia,India,Delhi,9,4,2004,31.39
Asia,India,Delhi,9,5,2004,30.61
Asia,India,Delhi,9,6,2004,30.89
Asia,India,Delhi,9,7,2004,30.89
Asia,India,Delhi,9,8,2004,31.33
Asia,India,Delhi,9,9,2004,32.78
Asia,India,Delhi,9,10,2004,31.28
Asia,India,Delhi,9,11,2004,30.78
Asia,India,Delhi,9,12,2004,31.39
Asia,India,Delhi,9,13,2004,31.44
Asia,India,Delhi,9,14,2004,31.5
Asia,India,Delhi,9,15,2004,26.94
Asia,India,Delhi,9,16,2004,28.17
Asia,India,Delhi,9,17,2004,29.39
Asia,India,Delhi,9,18,2004,29.28
Asia,India,Delhi,9,19,2004,29.94
Asia,India,Delhi,9,20,2004,30.33
Asia,India,Delhi,9,21,2004,28.56
Asia,India,Delhi,9,22,2004,26.67
Asia,India,Delhi,9,23,2004,27.5
Asia,India,Delhi,9,24,2004,28.22
Asia,India,Delhi,9,25,2004,28.28
Asia,India,Delhi,9,26,2004,28.67
Asia,India,Delhi,9,27,2004,28.72
Asia,India,Delhi,9,28,2004,27.39
